10,0,54.498,9868.21,0,54,54
10,0,289.462,9289.65,0,143,141
10,0,628.962,8550.61,0,153,152
50,0,107.598,4998.24,0,107,105
50,0,370.940,7249.16,81,271,264
50,0,794.534,6768.76,223,420,411
100,0,241.693,2225.14,0,242,232
100,0,619.883,4337.92,51,540,529
100,0,1513.753,3552.77,412,953,933
500,0,821.471,654.68,0,821,799
500,0,1107.984,2426.93,29,1070,1038
500,0,2676.952,2009.00,639,1876,1836
